"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Enpp2","Enpp2",9.59637613881257,0.785951572027348,0.518780601344635,8.33413127869349e-07
"Lyz2","Lyz2",7.03452387533439,0.974043737698572,0.516829191374678,9.16846267256906e-07
"Ccl24","Ccl24",6.90809234081827,0.981573811155717,0.514376635389762,1.03313114676676e-06
"Igf2","Igf2",6.76950729143624,0.991330407011506,0.513093427133416,1.09949110143756e-06
"Mgp","Mgp",7.06716542701711,0.965643940921125,0.510993355464731,1.217012357623e-06
"Pcp4","Pcp4",7.80799883862303,0.908066548616927,0.51029973281773,1.25841086333093e-06
"Tac2","Tac2",6.79571500650173,0.985865910977447,0.509722843439878,1.29386870126677e-06
"Cartpt","Cartpt",6.64529816394863,0.993984622998412,0.505762351361941,1.56449826191205e-06
"Aqp4","Aqp4",7.16087986183931,0.943110391416109,0.495791557618492,2.50743542663418e-06
"Atpaf2","Atpaf2",7.57061472176119,0.911455099329412,0.495712937956535,2.51668629182109e-06
"Vtn","Vtn",6.79571500650173,0.971016005848501,0.494872938310933,2.61758783246793e-06
"Gad1","Gad1",7.26772305162742,0.932256451104977,0.493243240953642,2.82450319192251e-06
"Cxcl14","Cxcl14",6.95535930524299,0.955566252456804,0.492110496047233,2.97744970422306e-06
"Cst3","Cst3",9.23146120983426,0.784903282023917,0.491510954881712,3.06157770505171e-06
"Cx3cr1","Cx3cr1",6.7292808460274,0.970156968055821,0.488695719889381,3.48797021033645e-06
"Mbp","Mbp",8.92213836930746,0.802095385147915,0.486376516561704,3.88134864707818e-06
"Dcn","Dcn",7.01234519041983,0.943595178422006,0.484634806501458,4.20429992655976e-06
"Atp1a2","Atp1a2",8.28123458464702,0.846081251236789,0.483560226746799,4.41619572683698e-06
"Tac1","Tac1",6.34163000932991,0.994838074023304,0.481819649203014,4.78122612652741e-06
"1500015O10Rik","1500015O10Rik",6.30560578958543,0.995531912684072,0.479533978234709,5.30452347165893e-06
"Ly6c1","Ly6c1",6.94368695159709,0.942547507430686,0.478169182109804,5.64260870111355e-06
"Krt73","Krt73",6.24982454861618,0.992901733042988,0.472273706742543,7.35412017730488e-06
"Rbp4","Rbp4",6.4446008137115,0.976542671402164,0.471995541208481,7.44602690550341e-06
"Cldn11","Cldn11",8.45573818599339,0.820552319866793,0.470867230131455,7.83017822361927e-06
"Calb2","Calb2",6.17192735435346,0.990250521044607,0.463122559651364,1.10242062524512e-05
"Tagln","Tagln",6.39403389536778,0.971440790115971,0.462741883192883,1.1209549919595e-05
"Cxcl2","Cxcl2",6.13134253912326,0.990780920532779,0.460250443674989,1.24978166284426e-05
"Pvalb","Pvalb",6.15177765473205,0.988905522888785,0.460089652224849,1.25856232367227e-05
"Trp53i11","Trp53i11",6.55612281784117,0.954250762085122,0.45880463982529,1.33087453094877e-05
"Cxcl1","Cxcl1",6.13134253912326,0.985673114782786,0.455142637924996,1.55925100395815e-05
"Gfap","Gfap",6.21140163741847,0.978670649820185,0.454841534913291,1.57960079677327e-05
"Crip1","Crip1",6.42794133250948,0.960291700752467,0.454378506249719,1.61138730574209e-05
"Ctla2a","Ctla2a",6.39403389536778,0.960247572791404,0.451548665868316,1.81925750042327e-05
"Synpr","Synpr",6.7292808460274,0.932879340851853,0.451418092685413,1.82943851260339e-05
"Slc1a3","Slc1a3",7.31379002544369,0.886104248038404,0.450654523296133,1.89006691328183e-05
"Dbi","Dbi",9.52179671141179,0.719923189620178,0.447393233609307,2.17115259872072e-05
"Penk","Penk",6.32373033752135,0.960548137178106,0.44605029546613,2.29805881025712e-05
"Nupr1","Nupr1",6.08958289312471,0.979452825103924,0.44540971161714,2.36104194350026e-05
"Klk6","Klk6",6.35931031689044,0.95378366108141,0.442224519778213,2.69927784282696e-05
"Igfbp2","Igfbp2",6.32373033752135,0.954890249451391,0.440392407739414,2.91412241889774e-05
"Mog","Mog",8.23888237384058,0.805825284146829,0.440180134135677,2.94003654638677e-05
"Mobp","Mobp",8.0503928599799,0.819107054024074,0.439483726336559,3.02659414108303e-05
"Cd9","Cd9",8.32237886665822,0.79871540963446,0.439229407379048,3.05880109576113e-05
"Lgals1","Lgals1",6.35931031689044,0.950625705332797,0.439066564029601,3.07959369853199e-05
"Slc17a8","Slc17a8",5.80992886572143,0.99642527947815,0.438544828588902,3.1471161778507e-05
"Cnp","Cnp",8.33136485049545,0.797073753448909,0.438250605408285,3.18580981924646e-05
"Ugt8a","Ugt8a",8.11426290059405,0.811670280242221,0.4367933536199,3.38418494442429e-05
"Myl9","Myl9",6.19179950106508,0.961540290708997,0.436074329778928,3.48631852326708e-05
"Rgs1","Rgs1",5.83541884047548,0.991578317996879,0.43589383543117,3.51241094733501e-05
"F13a1","F13a1",5.97956810009519,0.978927473209786,0.435572942218047,3.5592563475538e-05
"Il12b","Il12b",5.73063995591679,0.999293829314391,0.434551888139295,3.71227751001617e-05
"Ermn","Ermn",8.00618579994629,0.815900477694681,0.432981636405702,3.95979987532409e-05
"Nnat","Nnat",7.25833047261243,0.872061895938295,0.432322128005958,4.06834413603139e-05
"Slc6a1","Slc6a1",7.03452387533439,0.889204685261169,0.431990138937275,4.12404245349767e-05
"Tmem212","Tmem212",5.75755668893945,0.993936235802968,0.431528858770861,4.20262948063545e-05
"Nts","Nts",5.97956810009519,0.973596342851394,0.430241811859655,4.42945048816016e-05
"Cd93","Cd93",6.21140163741847,0.953716261633634,0.429887146726741,4.49395821050404e-05
"Tnf","Tnf",5.7839804136838,0.98971737668414,0.429596544798212,4.54747431659732e-05
"C1qa","C1qa",6.04657836662033,0.965643271587673,0.427970339765606,4.85823215087164e-05
"Hapln1","Hapln1",6.24982454861618,0.946381821304573,0.425753795004128,5.31419841441833e-05
"Mt1","Mt1",8.03946743827853,0.805982193370167,0.425544405825081,5.3592991194731e-05
"Sparc","Sparc",7.37590826307501,0.855419878485755,0.424765921828504,5.53016563334624e-05
"C1qb","C1qb",6.02458563827827,0.963677995741511,0.42414381990992,5.67038927830224e-05
"Plek","Plek",5.97956810009519,0.966985136997185,0.423630606005446,5.78858691174612e-05
"Anxa1","Anxa1",5.83541884047548,0.977692249111029,0.42200776654532,6.17781575411507e-05
"Mia","Mia",5.75755668893945,0.981391620332308,0.418984243300202,6.96964689974986e-05
"Fabp7","Fabp7",6.37677657188298,0.928384255765513,0.418264786387361,7.17166689332574e-05
"Sncg","Sncg",5.80992886572143,0.975546296539834,0.417665845650586,7.3440398741644e-05
"Pf4","Pf4",5.83541884047548,0.972981609853579,0.41729712728787,7.45208778463494e-05
"Fcgr3","Fcgr3",5.86046625851717,0.969639198442166,0.416107927092305,7.81085310926976e-05
"Col4a1","Col4a1",7.13031314554346,0.865263531992726,0.415558048492949,7.98218413407832e-05
"Ifitm3","Ifitm3",6.4110872267986,0.919454798917201,0.412157828406186,9.12271223375026e-05
"Slc1a2","Slc1a2",8.77511640443559,0.737274617746545,0.410894207432639,9.58433607177618e-05
"Car2","Car2",8.03397354344106,0.790101414631196,0.409254072477681,0.00010216288453786
"Chodl","Chodl",5.46270675067016,0.997457121883758,0.409173882298733,0.000102481682032515
"Mt2","Mt2",6.78267065867701,0.885948826421072,0.408763557347964,0.000104127612053873
"Nr4a2","Nr4a2",6.90809234081827,0.874138416428156,0.406941240662201,0.000111741972330917
"Cd14","Cd14",5.64673869830785,0.975537098680249,0.40348307413781,0.000127649189850861
"mt-Ty","mt-Ty",6.96693797927846,0.865939711741601,0.403399119918657,0.000128060565146064
"Sema6a","Sema6a",7.05636676102453,0.85885992269975,0.403361411368424,0.000128245741176521
"Cplx3","Cplx3",5.58796498888268,0.980057739838411,0.402849432205753,0.000130784902597717
"Ccrl2","Ccrl2",5.67525138605026,0.971797068592819,0.402233955913196,0.000133899743559782
"Cd209f","Cd209f",5.52669484554198,0.984308819420203,0.401698681551981,0.000136665097724293
"Col19a1","Col19a1",5.90929308582382,0.950715197110937,0.40136825980874,0.000138398759161436
"Folr1","Folr1",5.39574832817903,0.995295129006401,0.401040297438813,0.000140139880518605
"Col1a2","Col1a2",5.55765515472542,0.980252144474214,0.400375273251464,0.000143733623915272
"Eln","Eln",5.55765515472542,0.979676160199107,0.399799288976356,0.000146915794382985
"Resp18","Resp18",7.20065343636747,0.843777469282807,0.399556945976672,0.000148274303706879
"Myl1","Myl1",5.32553033156756,0.99816084075851,0.397604502242601,0.00015965631716865
"Fam183b","Fam183b",5.42961596420174,0.987438806492953,0.396208938169861,0.000168287660626376
"Fcrls","Fcrls",5.67525138605026,0.965686314439618,0.396123201759995,0.000168831911349691
"Ctss","Ctss",5.73063995591679,0.960775185807916,0.39603324463282,0.000169404725117049
"Slco1a4","Slco1a4",5.95652136333312,0.941252806805024,0.395936928646788,0.00017002004505552
"Il1a","Il1a",5.39574832817903,0.989537119286985,0.395282287719397,0.000174257981715892
"Rgs12","Rgs12",6.02458563827827,0.934495950261804,0.394961774430212,0.000176368725437727
"AI607873","AI607873",5.36106648879432,0.992046097955446,0.394683903704134,0.000178217973637681
"Tpm2","Tpm2",5.58796498888268,0.971099329857083,0.393891022224424,0.000183594830907428
"Rab3b","Rab3b",5.86046625851717,0.946936630070094,0.393405358720234,0.000186962824797059
"Rgs10","Rgs10",6.15177765473205,0.922083180093281,0.393267309429346,0.0001879306632014
"Nfkbia","Nfkbia",7.16087986183931,0.840140088066627,0.39282125426901,0.000191089983309349
"Atf3","Atf3",5.97956810009519,0.935758347204543,0.392403816212804,0.000194091515710316
"Dlk1","Dlk1",5.28909670241999,0.996116061229152,0.392274064081,0.000195033419831424
"Ccr1","Ccr1",5.42961596420174,0.983397063597994,0.392167195274902,0.000195812414034586
"Gstp1","Gstp1",10.0796181136214,0.624144050465456,0.391709322578622,0.000199182994108783
"mt-Tv","mt-Tv",8.5588033402543,0.733325962828877,0.391185267679991,0.000203107264544566
"Nfasc","Nfasc",8.64060646862391,0.726681394019209,0.390511888347244,0.000208255773246879
"Wfdc17","Wfdc17",5.32553033156756,0.989411866050929,0.38885552753502,0.000221443184106362
"Stab1","Stab1",5.55765515472542,0.968676513467561,0.38879964224481,0.000221901431815293
"Folr2","Folr2",5.39574832817903,0.982841561692472,0.388586730124884,0.000223655388730157
"Tm4sf1","Tm4sf1",5.93310047493137,0.934703776671984,0.387390852124767,0.000233749791652977
"Rgs5","Rgs5",5.73063995591679,0.951428839317448,0.386686898142352,0.000239888980987842
"Col3a1","Col3a1",5.25171909260596,0.992971735923142,0.385747444420895,0.000248316410796758
"Fbln5","Fbln5",5.25171909260596,0.99262801563342,0.385403724131173,0.00025146815959756
"Lyz1","Lyz1",5.32553033156756,0.984413561114139,0.38385722259823,0.000266115703152076
"Meg3","Meg3",9.36435356025707,0.667638701962076,0.383795498230449,0.000266716499592843
"Mef2c","Mef2c",7.38456792317383,0.813338222497232,0.383350492879853,0.000271085522475598
"Mrc1","Mrc1",5.46270675067016,0.971211623785909,0.382928384200884,0.000275291283338673
"Sln","Sln",5.25171909260596,0.988022200304251,0.380797908802004,0.000297461944845606
"Igfbp5","Igfbp5",5.90929308582382,0.928462746433517,0.379115809131321,0.000316128836629692
"Marcks","Marcks",8.44749654666539,0.728311961867646,0.378022575806647,0.000328839062987901
"Dlx1os","Dlx1os",5.49505552836802,0.963401816640172,0.377990648580336,0.000329217302100419
"Atp13a5","Atp13a5",5.28909670241999,0.981343675997548,0.377501678849396,0.000335060859934412
"Th","Th",5.09169983413681,0.999099415018251,0.377260966078881,0.000337972847201752
"Igfbp7","Igfbp7",5.97956810009519,0.919336119156588,0.37598158816485,0.000353848728624806
"Tspan2","Tspan2",7.51648798090997,0.795793491171628,0.375921932835661,0.000354605640394982
"Lyve1","Lyve1",5.25171909260596,0.98165809823787,0.374433806735623,0.000373980999032499
"Gpr17","Gpr17",5.46270675067016,0.962390310034731,0.374107070449706,0.000378364679128263
"Aldoc","Aldoc",6.17192735435346,0.900505483207677,0.373377521814434,0.000388325483442705
"C5ar1","C5ar1",5.17392693199981,0.986384602560065,0.372083121947759,0.000406599814226429
"Nrgn","Nrgn",8.61507783162923,0.709721804741052,0.371689882390288,0.000412307644821692
"Pla2g7","Pla2g7",6.23074100262691,0.893865859504689,0.371649158680181,0.000412902973607847
"Ucma","Ucma",5.17392693199981,0.98573923809945,0.371437757487144,0.000416006224939584
"Tmem141","Tmem141",6.28725064325462,0.88644762394334,0.368928356655575,0.000454533071165561
"Bglap2","Bglap2",5.00450139223494,0.998761468441495,0.368866012458196,0.000455531045644151
"Cox6a2","Cox6a2",5.1333991254172,0.986657010214999,0.368648029395059,0.000459036392743397
"Ptprb","Ptprb",5.86046625851717,0.921975642329976,0.368444370980115,0.000462333957240686
"Fam107a","Fam107a",5.83541884047548,0.922347288775287,0.366662806209578,0.000492130481958025
"Adrb2","Adrb2",5.17392693199981,0.980912099910106,0.3666106192978,0.000493029530318149
"Gpr37l1","Gpr37l1",6.19179950106508,0.892049969253737,0.366584008323667,0.000493488555235439
"Calb1","Calb1",6.65963918701565,0.853396800202471,0.366331917015199,0.000497856665724109
"Srgn","Srgn",5.64673869830785,0.938038983142217,0.365984958599777,0.000503927138006917
"Pthlh","Pthlh",5.04875931191986,0.991603224086808,0.365805488322601,0.000507094014598222
"Rbp7","Rbp7",4.95884267524324,0.999610988644573,0.365469899459833,0.000513065191946717
"Bcl2a1b","Bcl2a1b",5.1333991254172,0.982558148409916,0.364549167589976,0.000529783713246719
"Malat1","Malat1",12.7168408915784,0.398795107828958,0.363871134876441,0.000542416032104738
"Maf","Maf",5.70321146739115,0.930866288947885,0.363739798220965,0.000544894924429382
"Cd83","Cd83",5.36106648879432,0.960186646557756,0.362824452306444,0.000562464572248298
"Rorb","Rorb",5.97956810009519,0.905615153778818,0.362260622787079,0.000573546178154927
"Camk2n1","Camk2n1",8.57780644747015,0.702310105223059,0.36155777708201,0.00058764256318214
"Lbp","Lbp",5.04875931191986,0.987257201426137,0.36145946566193,0.000589639638716956
"Olig1","Olig1",6.87159726561385,0.831471713645335,0.361377396586302,0.000591311571680311
"Thbd","Thbd",5.21334728173344,0.971568276862254,0.360859502216408,0.000601963694839351
"Gsn","Gsn",7.23935985027747,0.801727361909109,0.360515274015076,0.000609141598424972
"Fam180a","Fam180a",4.91169158187234,0.998995533076505,0.36045043510699,0.000610502446263829
"Tmem163","Tmem163",5.55765515472542,0.940156611086512,0.360279739863762,0.000614098459367652
"Pnoc","Pnoc",5.36106648879432,0.957547950483422,0.360185756232109,0.000616086740283073
"Akr1c18","Akr1c18",4.91169158187234,0.998668931469837,0.360123833500323,0.000617400000519329
"Hk2","Hk2",5.32553033156756,0.960380673268575,0.359824334752665,0.000623788351506302
"Pcp4l1","Pcp4l1",6.19179950106508,0.884935301162169,0.359469340232099,0.000631439464593845
"Atp2b1","Atp2b1",8.80767691626514,0.683444580175538,0.359426115799403,0.000632376964539225
"A330069E16Rik","A330069E16Rik",5.67525138605026,0.928557488590962,0.35899437591134,0.000641811798183573
"Prdx6","Prdx6",7.85860271245712,0.752801654350353,0.358839273925903,0.000645232853998536
"Sema3c","Sema3c",5.70321146739115,0.925529174559344,0.358402683832425,0.000654953216702722
"Mafb","Mafb",5.39574832817903,0.952190387751643,0.357935556184055,0.000665502992482446
"Fn1","Fn1",5.39574832817903,0.950944044937298,0.35668921336971,0.000694422838849355
"Ccdc153","Ccdc153",4.91169158187234,0.993758727078837,0.355213629109322,0.000730158461154135
"Cd24a","Cd24a",5.58796498888268,0.932136495222456,0.354928187589797,0.000737263938268272
"Grb14","Grb14",6.78267065867701,0.831331224397565,0.354145955324456,0.000757063839244564
"Abcc9","Abcc9",4.95884267524324,0.987742046784444,0.353600957599703,0.000771147119189812
"Ms4a7","Ms4a7",5.09169983413681,0.975362877224004,0.353524428284634,0.000773143918587357
"Tnnc1","Tnnc1",5.09169983413681,0.974939288837418,0.353100839898048,0.000784282546586228
"Pltp","Pltp",5.75755668893945,0.915273265142971,0.352865888110864,0.000790524333066295
"Ly6a","Ly6a",5.21334728173344,0.962711715101925,0.352002940456079,0.000813844140485056
"Rras2","Rras2",5.93310047493137,0.898633026257622,0.351320101710405,0.000832743672009974
"S100b","S100b",6.54070926267143,0.847743371851476,0.351043868450689,0.000840503297842675
"Mfge8","Mfge8",6.15177765473205,0.879764685167135,0.3509488145032,0.000843188788775786
"Flt1","Flt1",5.46270675067016,0.938310733124586,0.350027493539561,0.000869630260960752
"Cdk1","Cdk1",4.86294724802092,0.992867372128142,0.349748305376227,0.000877792088429322
"Serpini1","Serpini1",7.79506558265962,0.748292165401789,0.349551464028428,0.000883588845405165
"Calml4","Calml4",4.86294724802092,0.991761616189035,0.34864254943712,0.000910814543373977
"Wfs1","Wfs1",6.60139939053183,0.840273350420291,0.34850080425588,0.000915129214558697
"mt-Ta","mt-Ta",7.3671963100259,0.779759139912196,0.348434105686624,0.000917165985637718
"Cyr61","Cyr61",6.02458563827827,0.887623454370253,0.348089278538662,0.00092776254722623
"Bfsp2","Bfsp2",5.04875931191986,0.973807591551487,0.34800985578728,0.000930219096872499
"P2ry12","P2ry12",5.17392693199981,0.962304324914497,0.348002844302191,0.000930436249253046
"Crabp1","Crabp1",4.86294724802092,0.991078170560286,0.347959103808371,0.00093179198586788
"Hexb","Hexb",6.02458563827827,0.887199567494907,0.347665391663315,0.000940942702481061
"Vcam1","Vcam1",5.36106648879432,0.943745110640244,0.346382916388932,0.000981873843472316
"C1qc","C1qc",5.04875931191986,0.971968757073866,0.346171021309659,0.000988791888143363
"Lamp5","Lamp5",6.02458563827827,0.885641631967121,0.34610745613553,0.000990875899523229
"Itih5","Itih5",5.55765515472542,0.925924993006789,0.346048121784039,0.000992824838908279
"1110017D15Rik","1110017D15Rik",4.95884267524324,0.98006437563443,0.345923286449689,0.000996936765013366
"Maob","Maob",5.25171909260596,0.952964548278403,0.345740256776155,0.0010029938066597
"Bcan","Bcan",6.15177765473205,0.874189677415709,0.345373806751773,0.00101522243683112
"Ndnf","Ndnf",5.21334728173344,0.95595862561161,0.345249850965764,0.00101938977227023
"Scg2","Scg2",7.65176927141799,0.753242014541128,0.343669410489034,0.00107391707617307
"Tyrobp","Tyrobp",5.1333991254172,0.96122085117543,0.34321187035549,0.00109019474472607
"Tcf7l2","Tcf7l2",5.36106648879432,0.939898157636918,0.342535963385605,0.00111465525863752
"Cbr2","Cbr2",5.00450139223494,0.972102999220061,0.342207543236763,0.0011267211593198
"Cdh13","Cdh13",5.32553033156756,0.942505717329786,0.341949378813877,0.00113628979829728
"Apln","Apln",5.17392693199981,0.95621440879363,0.341912928181324,0.0011376467905592
"Prnd","Prnd",4.81249822533356,0.989255332016288,0.341379466292576,0.00115767722267897
"Nxph3","Nxph3",4.95884267524324,0.975394296471235,0.341253207286494,0.00116246502661665
"Slc7a5","Slc7a5",5.80992886572143,0.898867295829599,0.340986844940351,0.00117262515381763
"Enkur","Enkur",4.91169158187234,0.978623707402891,0.340078609433376,0.00120788328882061
"Ctps","Ctps",6.64529816394863,0.828210921278729,0.339988649642259,0.0012114278700862
"Zfp36","Zfp36",5.90929308582382,0.889100466514847,0.33975352921265,0.00122073705180101
"Myh11","Myh11",4.95884267524324,0.973493598693507,0.339352509508767,0.00123676590100676
"Arap3","Arap3",5.28909670241999,0.942675822958144,0.338833825809991,0.00125778340199906
"Cnksr3","Cnksr3",4.86294724802092,0.980116636045354,0.336997569293439,0.00133484279370934
"Tpbg","Tpbg",5.17392693199981,0.951120414451463,0.336818933839157,0.00134256508243972
"Rsph1","Rsph1",5.32553033156756,0.936882920701245,0.336326582185335,0.00136406091327838
"Rarres2","Rarres2",5.04875931191986,0.962088594028279,0.336290858264072,0.00136563277185389
"Il6","Il6",4.64961545906341,0.998834818368746,0.335439220765699,0.00140359838032656
"Serpinf1","Serpinf1",4.86294724802092,0.978459233831847,0.335340167079932,0.00140807616327389
"Olfr78","Olfr78",4.76022094646651,0.98799022124299,0.33516037561692,0.00141623708861915
"Gja1","Gja1",5.7839804136838,0.894500478601366,0.334379646715439,0.00145217853903558
"Cpne5","Cpne5",6.17192735435346,0.861461983955583,0.33433402256234,0.00145430440873058
"Ndrg2","Ndrg2",5.86046625851717,0.887566260284137,0.334034988934277,0.00146830842641436
"Lilrb4","Lilrb4",4.70597790168252,0.991513287305594,0.333516216805496,0.00149289523792034
"Prkcd","Prkcd",4.86294724802092,0.976300119945168,0.333181053193253,0.00150897918413526
"BC028528","BC028528",5.28909670241999,0.936843125034646,0.333001127886493,0.00151767855595021
"Myl4","Myl4",5.00450139223494,0.960973563296712,0.331078107313413,0.00161355541484355
"Dynlrb2","Dynlrb2",4.70597790168252,0.988904933334221,0.330907862834122,0.00162230385848121
"Ppap2b","Ppap2b",6.34163000932991,0.843863127457781,0.330844702637492,0.00162556048064982
"Angpt2","Angpt2",4.76022094646651,0.982744854193311,0.329915008567242,0.00167419080182952
"Cd36","Cd36",4.81249822533356,0.977638793694311,0.329762927970599,0.00168227073362416
"Cadps2","Cadps2",6.92005505480697,0.795700845746261,0.329451781120269,0.00169891248186839
"Fcer1g","Fcer1g",4.86294724802092,0.972247580437393,0.329128513685478,0.00171636113178379
"Hopx","Hopx",5.49505552836802,0.914008089882367,0.328596921822531,0.00174540926845101
"Lypd6","Lypd6",5.00450139223494,0.958293053610275,0.328397597626977,0.00175641590249999
"Sostdc1","Sostdc1",4.64961545906341,0.991742722124021,0.328347124520975,0.00175921301813019
"Sepp1","Sepp1",6.71561885907482,0.809662634194251,0.327103733216982,0.00182941177062052
"Ctgf","Ctgf",4.95884267524324,0.961145401853563,0.327004312668822,0.00183513333290503
"Srsf5","Srsf5",4.17791779219584,0.446787203135069,-0.263009000491032,0.00190236012707434
"Gdf15","Gdf15",4.5909612413426,0.994781498900995,0.325735682535463,0.00190958397518972
"Acbd7","Acbd7",4.5909612413426,0.994541715994766,0.325495899629234,0.00192396045330796
"Kl","Kl",5.04875931191986,0.951137727725415,0.325339991961208,0.00193336076988713
"Clu","Clu",7.03452387533439,0.782327384329261,0.325112838005367,0.00194713151136674
"Ifi27l2a","Ifi27l2a",4.64961545906341,0.988393089267566,0.32499749166452,0.00195415819895307
"Nfkbiz","Nfkbiz",5.49505552836802,0.909661890181348,0.324250722121512,0.00200021001865048
"Igf1","Igf1",5.25171909260596,0.931316093652628,0.324091802150381,0.00201013656342254
"Enpp6","Enpp6",5.64673869830785,0.895844266972013,0.323790242429574,0.00202909578634942
"Ier3","Ier3",5.61765111942733,0.897991395434323,0.323389810118711,0.00205452203071487
"Hsd11b1","Hsd11b1",5.21334728173344,0.934058921894643,0.323350147248797,0.00205705617601879
"Lcat","Lcat",5.09169983413681,0.945102358352305,0.323263909412935,0.00206257588613466
"Zcchc12","Zcchc12",5.49505552836802,0.908015516506549,0.322604348446712,0.00210523799698534
"Gpr183","Gpr183",4.76022094646651,0.974038375852763,0.321208530226693,0.00219817355671892
"Sparcl1","Sparcl1",8.66923941125265,0.6552817419366,0.321197031647429,0.00219895435366332
"Calca","Calca",4.5298209465287,0.996054959593223,0.321084097704775,0.00220663636407022
"Ly6c2","Ly6c2",4.91169158187234,0.959287365047464,0.320742267077949,0.00223003687931405
"Nid1","Nid1",4.95884267524324,0.954499542519455,0.320358453334715,0.00225657922120263
"Id3","Id3",5.86046625851717,0.873670693287404,0.320139421937543,0.00227185411836692
"Fa2h","Fa2h",5.7839804136838,0.880157711733981,0.320036879848054,0.00227903737586022
"Kcnj13","Kcnj13",4.5298209465287,0.994868511236968,0.319897649348521,0.00228882365267432
"Rprm","Rprm",5.21334728173344,0.93057108796039,0.319862313314544,0.00229131341086999
"Slc2a13","Slc2a13",6.13134253912326,0.850175379835607,0.319644902977817,0.00230668607624838
"Fcna","Fcna",4.5909612413426,0.988121652861839,0.319075836496308,0.00234736683844888
"Ltc4s","Ltc4s",4.70597790168252,0.976264414881513,0.318267344381414,0.0024062805802734
"Cck","Cck",7.59320435406329,0.732204842627534,0.318182885273144,0.00241251155415973
"Atraid","Atraid",3.47248777146274,0.523598618758019,-0.254617907751792,0.00246601350572385
